FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
25430,0,516,113,598,0,59228,1173,3680,115,547,248,49,226
13103,13181,1808,456,102,140,35983,30038,5518,459,225,159,34,226
46047,6883,275,272,492,370,79268,11335,4232,254,295,250,54,226
42045,14826,18033,1129,603,140,78564,26835,14781,832,408,249,50,226
70134,6512,16411,869,51,268,111039,8054,13157,575,93,290,58,226
46385,6787,13470,749,111,152,81400,8763,9384,483,174,174,47,226
29818,4792,0,0,372,250,80834,9381,0,0,114,279,28,226
49218,967,0,19,169,468,119654,2830,0,0,56,423,32,226
36871,17182,15394,1123,52,0,89561,23189,15529,926,196,87,50,226
9736,2976,3189,367,169,237,47849,8109,7696,537,0,292,22,226
49815,19569,5806,439,537,89,156327,38203,8273,446,214,119,30,226
53155,5080,11468,642,489,128,61956,7792,11624,533,301,304,80,226
36856,2278,10488,488,490,35,66631,3369,8502,359,354,182,45,226
78104,2869,30843,1635,331,123,82374,3391,26323,1188,152,272,67,226
46338,12262,0,0,156,22,72076,16629,1835,0,274,106,68,226
21632,56,1506,72,327,71,62251,445,3138,100,221,111,29,226
24290,2014,4426,178,204,92,57853,6294,7494,277,198,312,36,226
18244,16260,0,0,138,102,50170,35104,0,0,0,77,25,226
24842,1432,2726,178,297,194,60307,3672,3019,215,300,75,32,226
70642,11191,16926,779,295,226,82346,14979,12610,547,221,173,65,226
54212,32634,10268,674,633,349,63900,34029,11250,680,552,238,62,226
37740,8777,13053,938,738,361,67675,13195,9694,642,489,266,42,226
30434,8984,10921,512,231,0,48460,15227,7418,455,301,194,45,226
18243,3953,16377,982,336,150,39947,9623,17505,883,189,180,27,226
44229,1313,0,102,265,165,82626,3866,1693,143,172,289,39,226
42979,12049,0,81,1197,0,71122,22711,3159,141,1131,161,46,226
15746,2291,5715,538,516,53,54659,5950,7707,544,533,55,22,227
21845,9216,10921,621,573,225,49285,20148,13910,695,435,91,34,227
12102,3706,5952,482,241,144,53107,9824,8187,572,0,24,19,227
24007,3728,2701,105,304,0,45577,6495,5215,194,170,289,33,227
51379,2914,8020,693,331,111,125960,6597,7985,623,98,238,30,227
18902,0,0,18,367,0,61745,540,0,0,159,0,20,227
15557,9399,54,0,21,129,40139,17302,1918,57,0,183,30,227
65334,1441,0,0,279,134,156976,5022,0,51,599,279,58,227
29099,2561,16547,796,499,307,54600,4472,10057,490,272,650,48,227
52315,7585,29673,1183,396,332,61627,11641,14238,599,285,368,74,227
110257,26250,28279,1094,465,0,155650,26717,10605,428,247,243,101,227
26334,8610,0,27,468,34,48088,17246,3596,85,322,296,41,227
34781,5406,1956,18,291,238,101302,9985,3570,138,256,408,32,227
55117,8265,18815,583,466,383,72129,10216,8566,306,179,253,70,227
50635,6246,14632,801,109,574,83207,7278,11005,668,48,517,55,227
27006,1698,2084,128,490,0,57594,4975,3333,73,394,0,35,227
66750,5701,430,140,391,403,184079,12311,1851,135,135,456,28,227
62489,13481,17961,1094,840,194,86444,17179,16477,959,442,58,57,227
62527,1562,19068,1098,730,183,75848,4322,11338,497,376,151,77,227
129879,9418,0,0,676,171,179784,11144,3873,162,332,388,100,227
51856,1741,23583,1210,301,0,74149,3921,18815,995,272,150,65,227
22227,1396,1571,340,429,135,64001,4333,2805,286,247,114,26,227
28851,213,728,18,363,146,119142,2693,2826,65,152,118,22,227
22969,6758,3008,406,378,108,61131,12011,5891,311,209,95,37,227
57326,8485,3300,426,262,0,96189,11939,5124,255,220,179,62,227
70940,7107,7595,615,259,138,133688,10148,9978,558,232,221,56,227
36082,3529,11254,787,0,207,62089,7796,8700,526,188,177,59,227
45132,0,780,252,120,0,113855,771,3410,353,116,193,38,227
49881,1682,9909,751,171,135,102075,3916,7632,415,144,212,42,227
2617,4816,0,54,228,132,15947,18965,0,0,6,125,12,227
14374,5281,6410,361,217,0,38123,11204,9758,451,15,0,24,227
45073,5922,13541,782,0,346,103833,13283,12599,680,36,328,44,227
33129,3773,9014,616,337,338,65414,6061,9267,471,348,224,43,227
35237,997,507,133,352,86,105382,3100,8313,416,241,114,25,227
20392,10153,3190,365,223,355,46760,16436,5334,341,221,446,37,227
51974,8010,12694,736,477,97,173269,17797,16070,870,382,119,28,227
69890,26960,13596,702,214,89,149299,44963,9927,476,156,334,59,227
28451,652,1527,0,291,86,65058,3385,3817,0,118,87,38,227
12954,1775,403,43,496,141,61899,5290,1758,0,390,92,17,227
20857,0,0,0,420,46,55423,305,0,0,326,82,28,227
31215,968,13688,736,511,456,84361,3863,15697,703,247,450,27,227
12224,4043,2055,241,478,13,39856,11608,2744,227,223,0,22,227
58086,6535,0,0,589,11,117413,15952,0,111,459,109,58,227
77761,19482,9348,113,553,164,68798,20891,7004,335,327,262,102,227
20773,4553,3291,232,292,146,67121,11200,5194,160,116,186,20,227
14642,5433,4929,331,426,0,48840,12056,4268,193,383,238,37,227
6765,6958,2043,220,150,200,24521,17929,4917,145,0,219,19,227
25348,3900,1630,84,166,252,87332,8982,3509,70,113,166,23,227
21395,5481,6449,445,432,77,37390,9857,7591,510,177,119,42,227
15366,6350,10667,563,456,140,31144,12517,11564,549,295,131,32,227
64735,9008,10926,568,603,0,109885,12629,11372,592,258,103,51,227
26861,5508,8440,430,394,92,67148,9149,7806,464,271,110,38,227
16353,2819,6535,456,282,201,58719,7268,9063,471,230,183,22,227
31878,2546,9413,501,1032,274,56797,3962,11663,495,648,250,50,227
47046,7265,29792,1673,510,455,74402,14169,20877,1163,269,351,62,227
19052,2051,1698,291,567,137,77152,5909,3355,221,347,137,20,227
8852,5071,3187,166,366,40,36151,13762,4857,190,260,266,21,227
15413,14711,298,234,580,247,31330,23081,3740,272,374,114,33,227
30354,0,12172,544,357,49,75501,745,16591,738,186,193,51,227
29217,5922,0,15,504,0,58091,11283,2054,96,375,142,63,227
51625,4992,15865,804,651,280,77854,4847,14418,656,559,268,77,227
15831,1372,1811,207,285,116,71072,5022,4296,99,283,30,19,227
118728,832,13386,615,430,356,110222,2084,13471,684,334,366,107,227
34319,8851,12653,787,286,105,76094,13195,11294,636,164,289,39,227
16034,6993,7207,376,537,162,38384,14834,7419,223,310,180,29,227
14543,7965,3987,337,274,164,29021,16465,3790,212,47,153,40,227
24221,1483,3106,250,495,382,67151,2473,3048,201,323,437,40,227
20392,14748,9984,677,690,2,26824,22027,9257,523,321,101,52,227
43897,8719,14887,587,403,0,73090,17921,8769,418,413,115,65,227
29109,0,0,0,687,100,61514,3005,0,43,284,100,48,227
100394,4113,11408,784,666,434,123595,6475,7214,457,403,327,71,227
33452,3143,9064,562,0,191,48270,5934,7242,351,10,185,48,227
38582,708,0,72,562,119,65661,2923,668,104,518,242,45,227
29781,9146,2807,48,378,168,57057,15870,6975,143,218,206,55,227
14173,5173,0,0,267,250,50041,11266,0,0,155,216,25,227
28939,6467,4487,276,553,162,78545,14005,6659,265,500,234,28,227
58310,12894,15638,885,601,95,111602,15085,15778,873,323,93,52,227
22314,2379,9747,793,478,298,80812,6301,13151,891,233,188,24,227
54838,4649,15135,908,262,219,141585,8050,10068,584,145,196,48,227
36453,7325,9718,633,471,246,67875,13360,7372,408,280,318,43,227
16584,5387,2404,226,328,0,36271,12562,2582,131,195,135,34,227
19787,4630,7173,581,436,394,48199,7358,6929,365,326,370,36,227
36233,4100,8171,470,364,203,67169,6126,9531,409,109,185,43,227
18970,2107,2207,266,388,283,55611,5844,2959,234,234,340,25,227
58013,1828,6750,126,564,161,60403,3337,7610,287,488,304,76,227
30646,8333,11300,580,268,91,48409,9862,7894,357,259,324,69,227
38393,5127,19497,1009,153,41,65776,8344,20503,881,50,122,38,227
43420,6779,5010,217,478,350,102280,11540,6052,423,292,293,43,227
115132,6431,19928,1426,471,0,88582,6714,8981,824,342,293,146,227
17107,5690,1315,123,145,108,47302,12422,2334,53,0,196,25,227
20835,1863,7096,427,262,282,63574,5057,9369,485,131,433,22,227
9612,2238,2543,228,190,144,52543,8105,4562,209,61,16,15,227
72428,12724,14301,776,271,0,94935,14712,14259,823,186,175,87,227
27614,1592,2600,10,580,34,74789,3166,4979,63,239,142,43,227
16753,0,1238,139,271,123,62563,432,2215,28,51,64,21,227
25262,2147,1502,373,234,111,68139,4078,2078,251,308,121,32,227
13912,3007,10223,716,426,0,63968,7893,16968,933,508,0,18,227
33902,2644,1723,282,300,0,63442,4405,4057,201,305,236,72,227
84983,9404,18818,1283,1274,217,77674,13161,16724,844,839,279,90,227
26120,5848,2952,470,385,28,61037,10299,5671,317,260,209,35,227
28995,413,0,278,352,331,80858,1839,0,231,405,225,25,227
31305,12998,15358,905,307,104,44800,19165,11836,662,340,223,53,227
9298,0,4145,411,240,177,49555,194,8562,486,30,98,14,227
28418,2481,7071,965,304,201,59993,4300,6502,599,66,128,38,227
11677,19710,0,96,430,131,31883,39734,1437,35,358,181,28,227
28201,1541,17246,1215,183,0,94251,4453,21980,1414,301,53,24,227
18631,1783,1295,331,376,244,64714,3973,1507,193,99,216,22,227
47522,5242,3981,751,0,10,122757,7060,3349,349,98,173,56,227
23018,397,6839,792,388,0,66997,1781,9755,809,99,129,31,227
22402,6262,14767,723,375,261,39987,8792,12882,702,159,358,46,227
56524,7053,21286,1141,489,420,95408,12066,16964,689,324,319,63,227
18144,5172,8397,441,282,35,41337,11068,16623,603,191,151,29,227
58521,2841,539,169,315,0,144167,4315,4553,163,171,0,41,227
43559,0,4036,504,0,170,117415,1233,6682,556,0,242,37,227
28907,2883,10027,785,195,49,82000,7698,11521,683,61,49,30,227
25710,3298,15144,798,310,62,64500,6360,16172,760,131,77,32,227
20245,23677,0,294,444,80,35160,49925,292,160,401,45,36,227
18928,9483,4386,262,409,238,32908,14566,4937,125,315,223,39,227
22194,2277,9376,504,102,4,66106,4185,9580,471,162,187,35,227
22591,611,0,131,372,0,76146,2706,341,78,115,0,27,227
30010,8708,5741,343,264,479,83988,18328,7920,232,129,408,29,227
111170,9159,0,243,735,398,219795,14184,2062,290,326,321,54,227
29403,383,8913,793,483,268,77928,2905,9079,613,334,190,49,227
44698,554,4281,259,423,308,110019,2857,6821,306,459,226,32,227
21205,6315,0,0,552,294,50614,12042,0,0,320,267,33,227
33755,3098,12623,788,430,74,57772,5504,9470,563,498,287,58,227
20478,1826,14436,882,492,0,69715,5381,14357,796,427,131,36,227
41588,5683,0,0,472,482,107066,10127,83,0,320,373,47,227
29686,7579,4651,229,574,400,38957,13405,7898,460,331,348,57,227
39461,3087,11261,690,376,74,101525,7153,13242,669,397,146,29,227
60789,1541,1976,305,597,234,140559,3838,6056,285,367,203,53,227
52346,6522,30016,1597,364,377,126182,13760,21797,1041,138,349,50,227
35647,9168,0,0,529,307,47947,13526,0,147,380,268,66,227
39428,4041,0,0,411,211,125595,9323,0,0,204,167,28,227
22706,376,0,40,294,108,84329,1319,1065,27,270,42,31,227
24332,5210,4933,441,297,325,52401,9849,7156,315,284,309,40,227
123550,43704,27920,1998,1133,0,200611,53131,25917,1660,670,311,60,227
20679,1520,2228,129,438,340,62740,4900,3449,11,293,317,23,228
45388,8430,11733,826,547,437,54736,10798,7043,456,234,247,66,228
17975,2711,13046,1018,202,182,46804,6807,15608,941,117,338,30,228
93141,20664,15857,946,888,0,115940,20506,10684,546,438,183,78,228
109797,30317,49823,2873,466,526,96925,23307,22771,1258,259,335,121,228
47555,15299,12999,822,262,174,71968,19458,10618,598,238,278,53,228
63136,14377,14510,870,232,137,100120,22492,11709,562,139,380,53,228
41888,2610,8091,607,372,0,86224,5729,7165,495,288,0,40,228
20451,1878,0,226,297,102,58152,4135,1817,124,79,120,33,228
27606,7143,0,166,643,349,72691,14515,0,73,642,355,28,228
160758,18390,10528,959,1388,370,157373,21143,8798,660,730,381,85,228
26354,6208,8460,544,370,255,97729,15329,11358,581,91,148,24,228
34047,9399,16701,751,966,0,65314,13078,12530,620,581,139,49,228
24777,4112,11121,566,567,294,69142,8922,14129,604,360,362,24,228
49055,14303,15481,985,366,205,98252,22634,14244,921,246,159,36,228
22907,1773,7395,479,483,252,67877,4091,8792,379,198,219,28,228
51656,9406,18159,1029,505,152,117085,16450,16371,1014,324,163,37,228
20032,3406,5040,383,363,274,73267,8971,6429,347,242,328,22,228
14877,11043,13535,846,532,65,45066,23259,13423,727,539,215,31,228
68366,9855,1339,269,775,1,111556,15838,3471,280,349,397,45,228
29023,3978,9835,737,418,55,79712,7986,11892,893,237,53,33,228
66724,10179,34075,1899,805,289,79437,9575,17769,980,634,300,71,228
23679,5157,7021,757,589,153,57862,9580,9520,557,301,209,51,228
86457,27846,19374,925,850,137,124371,26376,9387,567,569,194,91,228
16684,4774,9682,634,462,277,48565,10695,12313,677,336,211,28,228
23944,3975,15259,805,375,197,53416,5550,10984,459,266,464,45,228
35503,3621,17483,1032,460,0,64403,7630,14054,752,387,101,46,228
27047,7954,17754,739,615,141,42635,10914,16945,663,422,397,44,228
36352,7398,5263,559,888,210,39865,12580,5863,286,533,362,87,228
31556,4389,0,146,867,32,50300,7172,2933,126,466,202,66,228
107180,0,0,160,730,214,239616,1953,816,155,318,217,45,228
88889,10676,37079,2209,964,0,97987,14683,24063,1473,409,238,81,228
103158,9122,0,0,283,140,163142,12477,0,11,281,100,49,228
22840,12129,7899,580,400,91,59874,25443,8245,409,468,0,27,228
47439,2282,15067,909,463,279,63060,6053,10393,715,357,211,70,228
30774,1926,0,104,457,186,78693,5140,0,53,321,250,34,228
13337,3860,9900,663,424,270,53355,12619,12861,663,222,313,22,228
36672,12748,4725,303,336,35,68030,21774,6890,338,168,200,33,228
24994,11710,7219,527,250,323,47141,20040,10185,597,101,304,40,228
12364,11404,0,0,468,88,38820,23775,0,0,251,318,29,228
87270,12830,5809,441,384,46,78820,15703,4716,226,444,353,113,228
16798,8942,4902,278,231,204,49080,16732,6707,280,69,132,32,228
32074,1411,11292,755,225,304,45701,5835,7919,407,148,284,50,228
108549,36831,0,0,612,313,169134,27503,3422,25,248,229,146,228
61775,7149,0,0,951,200,126888,7957,1403,0,696,466,46,228
38424,2716,7222,500,591,92,99740,5713,5900,260,275,174,48,228
30728,3210,13898,788,214,271,53263,4517,10644,652,233,277,55,228
22260,10964,0,71,376,62,55936,15320,1231,269,287,158,41,228
20841,0,0,0,202,7,55593,350,0,0,258,127,42,228
122342,15963,43818,2265,1106,576,78190,11052,15353,807,462,404,170,228
45448,10219,7836,645,310,137,56046,10869,8855,555,154,81,59,228
27094,1420,9443,716,183,316,75771,4497,11332,742,140,279,36,228
6388,4921,4781,379,339,165,28557,13113,6570,411,63,89,17,228
25961,0,0,77,240,67,75274,1581,3124,122,83,126,39,228
47190,4573,1562,0,240,716,47578,5894,6698,313,292,514,83,228
13898,0,1593,270,226,111,43918,134,2806,212,118,55,20,228
10750,5940,0,4,181,277,39010,16670,0,0,0,245,19,228
23847,2814,0,314,532,53,51764,6937,2239,187,512,77,36,228
18990,4399,3468,181,303,177,47966,9634,4582,163,293,133,25,228
43635,10541,3842,315,831,0,105766,19723,5385,202,723,203,42,228
19859,2872,14081,754,274,71,58794,7479,18523,860,141,33,23,228
75555,13266,31835,953,123,0,78579,19618,19662,816,195,170,86,228
42689,3093,9821,630,640,652,74699,4199,8757,433,318,874,56,228
27284,9731,0,0,145,194,79683,21426,0,0,248,380,27,228
16791,5823,0,0,306,11,36210,12341,0,0,403,43,37,228
32622,15845,9489,219,529,253,53128,22897,11608,360,215,307,45,228
42744,12138,28226,1321,466,168,38603,18983,13164,771,653,221,69,228
18321,6812,1271,0,405,395,51604,15492,3201,0,165,316,29,228
5726,5350,4377,61,274,11,21638,16226,6241,14,85,54,18,228
15487,989,4200,99,238,201,65854,4420,6557,48,25,357,20,228
6994,4904,4367,234,370,98,41119,17940,8068,222,244,38,13,228
11260,7356,0,0,139,26,37579,18851,0,0,36,9,20,228
11179,1894,4037,321,396,249,54002,4568,6419,329,160,313,25,228
52682,10212,15868,1064,646,0,82023,12349,17349,954,600,95,47,228
22791,3690,6650,542,133,0,73382,6767,8574,557,0,0,31,228
21901,0,12755,807,358,368,64564,1254,15907,826,208,282,30,228
38878,542,3381,382,339,235,92629,2376,5938,299,111,375,31,228
18070,946,0,0,414,150,65427,4503,0,0,269,79,20,228
50601,24649,2361,548,1281,119,67995,33508,5360,505,679,160,64,228
31249,1879,14668,731,367,34,109985,5893,18444,783,139,140,28,228
32317,4431,12882,696,570,123,61648,5870,10248,562,310,217,44,228
40408,11643,8392,270,541,123,73547,16971,9513,322,284,303,53,228
12597,4893,15425,739,127,353,44679,11879,17515,676,0,413,23,228
40918,6867,14619,571,448,7,48874,7824,10833,482,340,206,68,228
32185,5268,0,0,178,14,38612,8731,2784,0,120,182,57,228
31299,2006,3168,282,603,0,87931,5072,5495,290,394,0,27,228
52100,9673,26047,1435,468,141,89153,8859,19945,1005,339,159,58,228
24023,6081,0,0,477,0,39967,12390,0,0,279,139,44,228
74552,19490,5835,303,537,143,154775,26854,5323,267,325,324,62,228
25973,7030,14363,660,463,477,77179,10478,16540,662,342,574,41,228
23250,2901,4116,282,355,189,65427,6279,4899,347,167,213,31,228
25197,7117,3314,272,613,77,74576,17034,4498,254,638,56,23,228
34756,3051,19695,1228,646,74,91797,8045,22384,1122,652,164,35,228
75415,13455,23993,1490,403,459,77874,10031,14270,769,276,389,90,228
8081,5786,4311,222,459,155,25844,13935,5696,144,185,57,22,228
80269,12382,16294,1047,610,592,110501,12019,11030,593,339,248,80,228
31249,5297,9404,680,468,313,73408,11498,8765,475,485,199,41,228
16391,2994,0,28,447,0,53221,7842,0,3,497,25,26,228
7033,6052,6835,453,435,162,31502,16135,9605,376,266,219,18,228
76590,7561,2092,207,732,22,199702,16089,2947,101,498,202,37,228
15395,5576,0,134,358,198,76178,17219,147,29,138,107,16,228
52492,6779,5398,318,576,376,77952,9987,10593,452,379,284,56,228
73006,15978,14353,1328,915,522,86946,22999,9758,765,633,509,78,228
48412,10227,25090,1479,585,194,59965,14100,18096,974,336,181,69,228
18475,2545,2973,267,375,164,51703,6512,4013,278,111,178,30,228
57758,24311,12839,776,210,137,64090,27320,11690,508,194,331,98,228
50782,4408,3921,373,109,274,94549,7094,8290,409,213,261,64,228
39763,3659,10005,637,400,37,73722,5755,12953,813,267,207,59,228
34224,5127,9194,473,396,520,44091,8242,10486,466,383,549,60,228
24705,5760,14017,594,181,176,59262,13345,14660,541,39,200,35,228
26406,3056,4883,258,489,105,58504,5872,3611,190,242,188,44,228
18896,14507,3527,326,177,211,35532,27994,6762,447,123,314,37,228
122033,12968,0,0,138,413,149868,13132,1897,0,291,436,71,228
46421,14783,4274,1,219,480,67113,21506,3548,194,278,358,80,228
12289,3250,2754,312,210,223,47951,9495,5846,244,0,225,26,228
40061,1513,11856,792,546,40,99828,3851,15062,797,353,86,32,228
40843,6325,10484,714,465,110,97516,12624,10439,592,443,98,31,228
82341,17282,19853,1207,783,0,87306,17262,18744,815,471,292,84,228
10130,9147,3316,175,535,168,36195,20057,7402,244,253,212,28,228
15022,5674,6209,403,229,0,38123,11340,7184,352,24,0,28,228
35780,8658,20124,1159,402,446,64277,13620,18223,743,297,485,39,228
47181,4957,3307,246,471,201,59172,8422,5867,263,437,381,63,228
60443,2134,0,129,607,450,114717,4251,2082,188,559,446,65,228
29866,4702,4808,501,360,167,63018,17187,5330,376,216,120,48,228
22795,11539,5182,405,244,226,57121,23989,7022,384,216,125,27,228
25885,2557,631,211,516,114,65029,7187,2063,134,413,145,32,228
31684,7471,9897,707,327,455,37132,11506,6844,515,468,418,56,228
16329,0,785,181,225,89,52531,401,1836,77,80,0,20,228
82371,7698,26135,1856,352,207,122491,10254,16041,1086,354,283,80,228
55474,6203,20895,1590,357,0,94664,8482,23455,1400,240,92,49,228
28913,4272,4559,394,754,558,59431,7780,4378,276,680,416,44,228
15246,10514,0,28,192,208,45052,24041,0,0,42,156,25,228
48157,19419,23960,1104,135,144,77352,15912,15235,717,251,280,79,228
24479,6341,10716,986,333,229,51501,12633,11312,768,156,148,33,228
36217,11996,0,133,355,55,110578,23712,438,172,182,229,31,228
54861,2878,4901,515,610,152,101528,5310,3558,252,397,158,44,228
27330,1869,2806,61,250,349,63228,4150,4965,69,165,206,30,228
12568,4875,9268,719,238,114,38773,15545,12089,700,317,129,25,228
27913,6796,6560,675,258,265,41345,8932,4816,440,181,213,45,228
26936,2928,3909,368,420,153,76817,6144,5650,324,305,192,28,228
39450,10732,15926,796,519,158,60762,17833,10576,486,268,244,69,228
28460,4597,19130,1135,684,147,81321,7958,19834,1108,493,221,33,228
39438,14441,25412,1647,643,41,79937,21416,20801,1237,346,110,38,228
32459,0,6184,498,445,0,79694,1245,6686,278,324,0,30,228
76542,1382,280,78,622,46,135916,6215,4676,276,467,149,57,228
32115,4105,25541,1428,555,132,69884,7921,20610,1250,279,58,44,228
22535,2530,12873,770,513,0,56195,7249,10506,520,369,206,33,228
15127,851,5652,551,141,295,63913,3458,8265,637,0,209,20,228
23364,5321,0,143,1059,373,50396,8721,203,91,826,248,38,228
43212,0,0,0,273,370,114627,759,118,53,266,286,52,228
15776,4955,2223,247,418,346,47479,11979,3757,202,271,394,25,228
14154,9669,3938,439,378,138,24385,16147,3992,443,397,206,33,228
20305,2234,6399,382,76,279,64555,6420,7575,281,0,308,25,228
30678,8591,11786,928,174,301,85042,17415,12742,903,191,387,33,228
19476,1558,1514,201,309,186,76033,4623,2886,142,259,110,24,228
44858,9678,1289,184,235,0,79143,15592,3929,257,332,0,44,228
18324,7542,2980,211,231,304,42775,16027,2726,105,236,232,34,228
36388,16287,3276,261,487,17,60427,25768,2953,223,377,71,43,229
70054,27164,29205,1404,288,277,106636,33638,24980,1208,218,207,83,229
67884,8888,4240,255,1191,0,69817,8031,4405,323,498,324,73,229
11851,3587,3425,133,340,67,44650,8551,4670,30,243,59,23,229
57307,5593,15851,624,172,300,93124,9596,12398,617,364,308,64,229
79201,8058,20749,787,324,258,94476,13112,20894,917,290,237,79,229
151414,9636,20452,1322,838,444,173001,9695,15947,865,303,372,126,229
10175,0,2810,273,267,217,56449,879,6699,339,7,214,13,229
46820,0,0,0,468,201,105153,1618,0,0,239,256,49,229
9520,5176,0,4,292,80,36645,12782,0,0,177,46,23,229
21428,4965,17338,872,534,201,44850,9157,15712,725,369,389,33,229
112523,14417,38311,1998,1098,44,83051,14940,18292,905,335,205,102,229
34581,3961,254,34,334,377,97598,8966,2665,3,196,284,34,229
106059,6977,12138,344,1341,282,189534,10845,6973,326,736,291,99,229
60875,7467,0,0,1467,355,72970,10799,2316,219,548,276,109,229
43347,12690,3728,269,570,89,69539,15392,5528,286,335,117,47,229
44048,2628,5880,347,340,352,86141,5402,4780,199,461,320,44,229
47309,6487,25451,1327,303,171,98606,13705,23010,1110,85,192,38,229
3189,6009,3013,306,177,70,14973,20331,3616,223,0,8,19,229
39050,4415,1213,275,0,291,71326,9157,5202,366,0,211,48,229
26911,1943,20060,1095,67,91,53895,4044,13508,683,167,149,44,229
5447,2790,0,72,117,182,34370,10766,0,0,0,79,12,229
20448,2617,16191,982,186,0,44766,6499,16051,832,244,113,45,229
36802,14178,2424,421,265,300,67763,25223,6152,234,166,464,36,229
23356,102,0,28,189,159,74656,1033,0,51,29,137,23,229
46864,12515,15758,1153,402,274,65311,13659,14669,800,242,252,55,229
36177,51,0,42,667,25,94561,1750,0,0,562,197,28,229
49487,5021,0,241,703,252,129193,11158,183,125,342,186,44,229
43871,2081,1527,388,514,147,98294,5311,2688,215,418,333,38,229
25448,2620,8436,681,472,1,48985,5337,6737,452,527,188,51,229
85104,22505,23981,1331,186,97,178705,37692,20082,990,56,345,52,229
12486,2302,1108,205,256,23,45391,7107,2527,138,220,97,22,229
5958,7064,0,0,348,135,21404,17737,0,0,139,132,21,229
29401,7027,17919,863,360,277,64714,13487,20073,842,350,217,50,229
28667,3549,6129,331,367,264,69272,6226,8126,301,291,313,34,229
9092,4375,3959,353,348,116,31207,12994,6039,341,125,233,18,229
21635,0,0,0,439,216,72737,1400,0,0,156,202,26,229
42176,3712,4756,102,586,0,80261,3854,8359,349,259,98,70,229
82468,14259,38438,1862,654,428,100714,13034,20807,941,521,417,92,229
51445,5409,12947,790,534,446,88503,7502,8498,510,420,268,45,229
74918,21129,15225,928,556,482,102213,24888,6969,481,432,427,67,229
23145,3152,17495,994,375,0,50130,6386,15721,740,141,175,38,229
67176,2158,13166,1073,514,174,116748,2887,19279,944,395,527,53,229
17600,4384,7073,627,252,189,53550,10840,8905,674,171,193,25,229
27841,18053,7782,361,454,107,52234,23002,9317,359,290,270,50,229
22772,7447,11122,659,289,192,44659,12762,13467,576,242,155,33,229
36200,2849,4442,259,267,125,95922,6389,5568,297,99,120,32,229
36694,7308,25599,1463,222,0,64624,9364,15078,769,355,191,48,229
21770,5112,567,83,231,65,51905,8763,3746,21,119,238,40,229
17171,5983,0,0,57,240,49569,13627,0,0,0,331,25,229
20032,8556,9175,436,420,535,45999,13261,5836,223,196,387,41,229
26311,1064,29,194,802,107,63738,3755,2669,237,451,266,47,229
21698,0,0,61,664,194,56313,461,1985,87,496,168,32,229
141809,8392,4505,329,1193,0,225140,13217,5451,375,554,53,58,229
53288,0,5387,318,340,119,108862,1306,9708,623,315,202,75,229
37934,1589,552,1,783,229,89841,3910,3465,74,394,149,34,229
76904,7683,10651,875,988,758,128468,12268,9683,589,675,320,69,229
40910,12908,16306,1033,807,391,45239,11358,10918,704,399,225,74,229
57666,4099,0,0,405,371,81364,5718,458,11,455,452,53,229
50196,6471,19713,1059,369,189,130255,16830,18929,924,109,277,38,229
66148,1680,11150,926,949,101,106716,4387,8842,698,710,275,69,229
46449,4184,1432,273,1164,595,65639,6197,6704,333,607,519,68,229
41639,1815,15925,887,319,0,54068,4459,13583,750,361,40,51,229
58216,13312,2557,323,541,283,67038,16505,7754,443,429,234,72,229
15814,3467,16724,1005,286,116,56597,9171,22797,1156,57,202,21,229
41663,9425,1964,0,345,203,75376,12310,5849,296,202,209,40,229
53134,5831,31471,1382,687,404,81020,10822,14022,700,428,432,79,229
16965,0,758,116,310,189,60894,265,3353,293,105,113,24,229
4982,7983,913,158,330,152,30925,29861,1835,45,128,53,12,229
13957,4812,0,0,610,408,44750,12731,0,31,563,347,22,229
20710,8288,3412,479,367,270,50161,17755,5368,506,210,181,31,229
48030,2152,7776,758,444,0,58159,3882,8172,628,558,235,73,229
18446,4460,15562,918,183,46,55679,9587,15777,832,210,19,30,229
9048,3938,3354,267,330,41,37801,10288,4521,178,67,53,19,229
9851,5218,0,0,499,232,32430,15976,473,0,317,184,20,229
17995,5733,0,0,160,144,58857,12534,0,0,141,136,34,229
9078,8746,0,42,312,114,23440,22060,1758,165,97,267,35,229
30206,845,0,136,517,100,85388,2657,979,120,412,52,26,229
10547,5617,0,1,274,313,47352,15633,0,0,45,464,18,229
15521,2729,4185,264,510,70,47451,7062,5309,308,322,291,23,229
27199,11372,0,0,277,288,58077,19080,0,66,329,319,41,229
91237,10284,8035,728,997,195,112125,11997,8203,481,538,311,52,229
22499,3278,8499,686,435,167,50697,5445,10648,708,218,281,38,229
27586,2963,1414,362,822,0,55863,6023,2665,246,497,160,50,229
71960,17116,11250,937,267,268,76341,16087,10466,696,270,355,88,229
23017,9487,3821,344,166,85,36646,12159,5587,308,138,102,46,229
22822,976,0,293,483,214,68145,3274,785,212,305,182,24,229
18678,2065,9832,583,430,141,48767,8029,11604,544,204,135,31,229
38421,9404,2126,179,870,0,51671,13009,3864,171,390,34,50,229
46503,979,0,0,630,110,106775,2547,2520,11,540,153,37,229
60133,10304,35091,1611,715,594,78068,10141,20952,1033,384,278,77,229
28582,1246,8480,689,424,65,82414,3901,11532,732,323,40,28,229
11317,9450,6425,450,282,277,25390,18129,6545,356,325,267,31,229
