 ,Area,Mean,StdDev,Min,Max
145,9.022,264.636,54.833,200,401
146,12.160,269.323,54.086,200,433
147,6.080,235.073,27.435,200,302
148,13.680,246.950,48.063,200,396
149,5.639,264.609,57.932,200,412
150,6.963,259.310,55.281,200,406
151,5.296,239.676,25.443,201,290
152,9.954,239.458,27.721,200,308
153,5.492,243.509,35.742,200,347
154,4.854,226.929,29.261,200,305
155,5.149,215.638,11.657,200,251
156,8.581,231.777,24.770,200,298
157,6.276,228.898,18.651,200,268
158,7.649,223.288,15.833,200,264
159,7.061,243.479,51.490,200,398
160,5.492,223.295,15.862,200,264
161,6.669,234.404,26.571,200,301
162,5.688,260.517,51.852,200,403
163,5.001,232.520,23.880,200,293
164,8.140,244.157,30.653,200,314
165,6.963,244.113,41.532,200,363
166,4.119,245.512,43.220,200,349
167,6.669,253.515,40.655,200,357
168,8.924,238.923,31.585,200,318
169,4.511,242.413,36.318,200,343
170,10.346,275.810,49.045,200,373
171,9.807,242.705,27.746,200,301
172,9.267,263.381,52.277,200,381
173,7.698,226.331,22.358,200,285
174,8.189,253.659,45.009,201,383
175,6.669,229.471,27.638,200,305
176,5.835,234.866,26.868,200,302
177,4.805,219.071,14.215,200,259
178,10.346,228.209,20.488,199,280
179,6.423,241.473,36.315,200,353
180,6.080,250.677,41.980,200,345
181,4.413,231.433,25.120,200,285
182,5.590,258.596,38.663,200,346
183,5.198,221.208,15.162,200,255
184,5.786,223.186,22.778,200,293
185,6.914,227.837,16.604,200,267
186,10.101,234.034,29.997,200,325
187,5.394,238.955,33.245,200,329
188,4.511,256.250,42.792,200,344
189,8.875,257.845,46.889,200,408
190,5.786,220.678,14.333,200,267
191,6.423,245.824,40.141,200,352
192,13.141,253.101,46.411,200,407
193,8.140,230.229,23.402,200,303
194,5.786,243.619,41.460,196,352
195,4.658,215.642,14.141,200,253
196,4.756,275.278,74.057,200,467
197,4.266,224.310,16.889,200,266
198,9.415,230.271,24.276,200,301
199,4.609,290.330,72.520,200,454
200,4.854,226.323,18.126,200,268
201,5.443,233.901,26.172,201,292
202,4.903,222.450,19.102,200,267
203,6.423,230.160,31.668,200,326
204,7.012,235.427,33.079,200,326
205,6.620,229.963,25.231,200,292
206,4.805,236.643,31.473,200,308
207,4.707,235.698,25.756,200,299
208,7.110,241.634,35.018,200,322
209,5.982,245.377,39.488,200,351
210,4.217,273.244,57.419,204,400
211,5.688,237.009,33.413,200,335
212,6.374,243.577,30.147,200,328
213,5.639,235.270,22.405,201,285
214,5.345,222.486,16.416,200,267
215,4.462,219.143,14.819,200,250
216,4.266,212.368,11.036,200,249
