FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
107447,9475,418,814,691,629,15573,6176,288,174,335,295,635,3310
13257,854,4596,275,681,273,48420,2883,6578,246,555,277,29,3317
37845,8107,78,0,469,503,53989,9328,360,95,284,300,82,3329
16211,1637,8167,457,123,44,47141,3416,11460,524,73,24,33,3331
3743,2099,62,146,253,225,14323,6830,58,68,18,211,17,3332
8783,3566,0,63,207,237,20064,8210,0,100,250,255,30,3336
104755,34564,912,485,235,198,271158,61696,899,263,148,244,40,3336
27144,2209,0,0,807,292,52843,4187,134,0,362,222,67,3345
17533,1167,8065,456,403,0,56970,2234,9133,427,167,203,34,3348
29270,769,7142,504,736,374,78354,1528,8270,608,741,302,32,3354
11673,4314,201,241,754,186,30854,8381,334,218,493,121,36,3358
22509,3334,6193,377,294,180,54704,7292,7244,427,267,169,29,3359
24357,1914,6594,371,349,258,59288,5275,8379,327,257,286,46,3362
18893,2798,606,231,391,0,50040,4661,753,191,406,160,39,3363
17771,1735,167,201,18,80,44751,3441,97,157,0,25,31,3363
30148,11195,9017,476,256,68,75300,20909,10226,402,279,120,33,3365
1010,2806,60,199,258,150,4913,10354,0,97,21,111,13,3368
54695,2772,10371,1118,624,0,80566,2302,11277,741,344,350,101,3368
11843,1461,107,143,505,0,22623,5453,159,122,266,11,46,3369
17910,2349,353,205,12,0,43162,4192,284,119,198,242,46,3372
2380,2078,235,287,466,261,9558,7541,237,237,294,236,15,3373
11421,6209,331,379,3,150,17777,10116,321,217,271,193,48,3374
22952,1497,9157,681,193,316,48597,2860,8886,435,100,261,34,3374
22402,2346,0,0,457,62,23288,5788,317,88,380,204,80,3374
28673,2229,97,122,438,76,63791,4051,153,69,263,233,41,3375
21638,4346,560,217,715,255,53797,8411,395,238,512,281,35,3379
9773,2888,184,210,459,253,26319,7234,211,148,390,223,26,3379
21896,2894,230,75,555,0,52426,5229,206,67,420,255,40,3379
3243,2744,153,201,357,208,14357,9221,231,103,263,270,17,3384
33861,1180,4086,382,244,220,88792,2879,4743,220,227,253,36,3385
29426,1629,9084,795,94,28,65233,3392,8484,608,124,115,36,3386
1262,2293,41,140,337,152,7072,9071,0,32,239,122,12,3387
23181,3759,0,226,651,58,30296,6732,173,81,433,373,88,3390
132201,27501,526,0,228,83,66459,12067,514,69,463,280,162,3391
5493,4476,0,33,255,173,24497,12197,0,0,60,128,18,3392
29184,1467,8837,730,292,279,68482,3893,8735,553,329,426,38,3392
3235,1886,223,188,399,232,10871,6450,215,137,207,169,21,3397
33680,797,9070,448,223,177,84804,2080,9885,547,241,304,38,3399
2653,1844,88,160,172,192,13605,6410,2,62,14,134,14,3399
8161,553,63,142,319,191,51557,2508,0,18,112,107,12,3401
27995,2873,338,303,759,434,55741,3643,399,206,416,405,62,3401
3567,3326,261,0,381,53,12389,8104,266,0,208,103,19,3402
17728,2269,243,0,247,201,50120,4379,211,10,158,214,37,3408
7719,578,23,105,412,185,43560,3742,0,0,285,137,14,3411
17909,1693,130,249,436,5,51773,3872,482,131,449,62,31,3415
8761,1307,641,331,388,126,31914,5311,732,301,245,173,23,3416
13439,2115,238,69,154,0,48763,4452,330,68,16,37,34,3419
40382,4219,187,27,504,331,77140,7212,252,12,438,212,50,3419
9730,3254,0,423,313,165,17366,6473,4,255,220,156,39,3421
105249,8153,0,4,670,301,203903,11955,321,126,304,265,94,3423
11378,3141,205,0,406,88,30012,7455,175,0,328,236,33,3426
4840,2562,619,74,418,0,12864,6049,557,0,329,240,26,3428
36407,3197,0,349,36,26,76052,5868,0,241,0,263,43,3428
35715,1921,6194,444,199,317,79126,2423,5671,240,245,301,49,3430
11977,622,0,201,190,192,48477,3121,101,84,26,132,21,3430
53485,4960,507,101,490,0,99374,8085,444,32,254,212,63,3431
26137,2384,0,33,288,68,70924,5139,228,46,266,64,36,3436
131658,9766,5,0,285,298,263097,14213,315,41,128,189,66,3438
9816,2264,0,167,181,110,27575,6878,562,87,58,247,31,3439
37718,5433,91,315,400,625,77648,9895,433,174,422,593,43,3440
9262,1188,138,185,75,198,43860,4622,98,110,153,248,17,3442
82171,35916,23274,1744,651,426,154797,50984,21107,1314,326,293,84,3442
15822,2126,53,250,241,241,60010,5805,308,192,405,276,24,3452
11025,12467,144,204,586,410,29944,21290,198,170,517,372,33,3458
4585,2513,152,142,348,137,24547,8144,96,0,204,92,14,3459
8701,3273,1460,250,211,82,21031,6549,1827,111,285,108,30,3460
21036,2176,450,331,642,414,62087,4863,535,192,404,483,27,3460
35221,1993,6693,677,478,276,78759,3670,6264,458,313,366,34,3466
64955,4333,0,194,202,40,139915,7376,201,115,108,227,42,3468
4475,973,214,136,234,73,29862,5306,170,14,1,0,12,3469
11345,10387,530,326,1037,0,31084,22420,431,242,711,279,30,3470
3248,5876,400,311,436,183,10530,14506,292,312,433,427,23,3471
170753,9628,378,451,0,537,325689,13423,369,192,119,449,86,3471
42748,4067,11721,973,480,0,73272,5056,9756,687,593,87,48,3471
50498,7996,21533,1345,820,188,94341,11092,18269,889,524,405,81,3476
14802,5480,181,382,226,143,43133,11467,259,216,174,159,29,3477
27547,7083,625,0,235,141,52511,10863,520,0,338,409,52,3477
28771,3717,0,0,271,411,64764,5949,41,0,101,409,56,3478
14226,2105,158,317,520,267,42404,4262,303,347,281,268,27,3479
