FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
2304,2272,159,164,301,140,12552,8528,210,47,208,0,13,2255
1957,3582,221,173,271,74,8872,12105,451,43,254,24,15,2255
2315,6876,209,343,327,220,9266,16184,257,260,287,132,20,2255
5637,10486,264,217,385,0,19271,26996,399,137,175,165,19,2255
14875,147018,0,362,946,161,23255,291493,180,208,593,156,55,2255
7442,3824,22,145,385,29,27796,9281,0,4,151,0,21,2255
1856,2039,168,208,465,125,10570,8034,395,112,359,387,12,2255
5379,5215,403,154,277,88,12041,9049,349,42,121,174,30,2255
9245,6727,510,149,253,197,16624,8878,536,57,197,523,39,2255
3675,1951,208,275,210,174,22967,8516,510,247,0,96,12,2255
4788,3759,354,191,319,247,15400,9728,493,121,137,306,21,2255
2865,1711,124,86,246,140,16401,5897,157,0,123,11,13,2255
2558,1985,294,102,303,113,14823,6696,310,0,134,104,13,2255
4169,2131,288,60,282,97,20407,6838,450,0,86,138,16,2255
17997,12464,122,0,318,204,25786,9107,293,99,267,252,69,2255
5368,2915,276,129,171,201,19882,7986,232,24,109,169,17,2255
12194,7879,539,193,0,105,25284,8300,421,161,0,277,50,2255
4734,2965,0,155,312,228,17109,8284,0,58,165,365,18,2255
11474,9139,594,0,400,165,15811,8297,514,129,219,157,56,2255
3598,2570,73,134,282,161,13009,6708,0,0,141,133,18,2255
3353,1987,38,161,300,182,19676,7426,138,66,169,265,13,2255
2964,3969,100,39,180,159,10062,7269,423,28,136,65,25,2255
2633,1767,121,188,294,120,16030,7021,164,168,106,0,12,2255
3993,3334,44,249,414,0,12333,6535,12,144,553,0,24,2255
16710,2036,864,507,484,0,31205,5704,606,258,314,72,50,2258
16470,2837,44,279,441,0,42889,4082,102,144,375,0,43,2259
22133,437,421,111,502,125,88422,1744,767,100,347,202,24,2259
2606,1284,230,125,174,44,15679,7134,192,0,0,0,12,2259
5899,1887,36,167,247,0,27929,5392,212,58,0,354,17,2259
5622,3021,208,294,580,276,15535,5985,411,190,272,271,32,2259
1555,2355,236,117,124,137,7551,11302,343,0,0,38,13,2260
6613602,1029395,12079,6518,9169,67,502541,71957,573,352,540,329,1001,2693
30442,1549,465,77,493,276,75753,4264,330,77,233,235,48,2697
27036,1627,345,281,622,364,58203,3145,287,250,667,254,47,2697
44245,7045,223,52,358,273,101776,13224,200,8,334,228,51,2700
62217,11957,118,0,0,155,44629,6983,198,114,226,349,126,2703
24234,843,839,36,258,23,51293,2521,382,142,149,200,65,2707
26513,1302,677,300,498,343,73484,1855,590,138,286,370,46,2711
12623,4729,335,21,585,0,34695,10667,563,57,324,87,37,2711
10297,1744,0,24,418,113,17034,5681,149,36,388,98,39,2712
174463,26972,0,237,900,810,73736,9685,273,118,331,418,200,2717
6048,6427,172,113,66,220,9926,8568,236,18,44,225,38,2719
5329,1486,36,185,258,259,17710,5617,230,148,32,210,19,2719
35962,6100,702,282,585,0,105765,13020,385,149,214,276,46,2719
38078,48,742,314,315,431,93220,1044,684,275,193,264,43,2721
36262,0,901,164,183,244,99825,1971,707,38,106,329,40,2721
29558,431,601,190,78,188,79438,1240,408,96,99,179,40,2724
16700,1286,60,231,367,0,50946,2918,309,135,274,234,40,2726
22074,1698,569,314,178,270,49880,3804,449,187,0,209,30,2729
5752,2023,159,199,229,301,21434,6316,62,120,0,269,19,2730
3878,2017,240,220,412,134,14392,7309,207,158,177,40,19,2731
185391,33518,0,128,43,216,87186,11131,207,173,584,316,211,2731
5939,1603,177,68,256,125,32793,5273,122,0,100,186,14,2733
6290,9082,0,101,267,95,13470,11818,47,55,349,259,38,2733
6593,6559,0,178,424,222,17074,9660,182,159,333,239,31,2733
38186,9370,697,370,472,0,116948,11152,750,250,438,0,41,2733
14544,15962,396,262,570,205,17268,11451,331,168,491,205,72,2733
2076,4392,0,193,316,113,6844,8179,17,63,116,119,25,2733
7578,6309,106,181,495,56,24083,10890,185,169,226,258,27,2733
4799,3297,175,145,210,247,16811,8865,188,77,0,220,18,2733
1738,3061,285,202,286,189,8391,9398,277,90,32,200,16,2733
1777,2493,208,185,462,52,9803,8334,163,88,391,0,13,2733
3726,2569,99,231,195,311,20485,9156,0,158,0,373,13,2733
19731,16504,75,296,0,279,31679,10965,239,178,114,228,75,2733
4461,4658,323,297,0,0,14173,9180,290,168,0,246,23,2733
896,2676,175,214,175,159,3370,8817,122,104,124,76,15,2733
6272,7189,29,318,294,108,11739,10824,0,198,269,304,33,2733
